"3","Y","623002001","12","ザズベイカプセル３０ｍｇ","16","ｻﾞｽﾞﾍﾞｲｶﾌﾟｾﾙ30MG","15","4","カプセル","1","646.80","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","1179062M1026","0","0","ザズベイカプセル３０ｍｇ","20260318","","","0","0","0","0"
"3","Y","623002201","11","イセルティ錠１００ｍｇ","14","ｲｾﾙﾃｨｼﾞｮｳ100MG","16","1","錠","1","429.10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","2499016F1020","0","0","イセルティ錠１００ｍｇ","20260318","","","0","0","0","0"
"3","Y","623002401","15","オプスミット小児用分散錠１ｍｇ","20","ｵﾌﾟｽﾐｯﾄｼｮｳﾆﾖｳﾌﾞﾝｻﾝｼﾞ","16","1","錠","1","1496.90","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","2190035X1027","0","0","オプスミット小児用分散錠１ｍｇ","20260318","","","0","0","0","0"
"3","Y","623002501","17","オプスミット小児用分散錠２．５ｍｇ","20","ｵﾌﾟｽﾐｯﾄｼｮｳﾆﾖｳﾌﾞﾝｻﾝｼﾞ","16","1","錠","1","3712.20","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","2190035X2023","0","0","オプスミット小児用分散錠２．５ｍｇ","20260318","","","0","0","0","0"
"3","Y","623002601","19","アバレプト懸濁性点眼液０．３％　５ｍＬ","20","ｱﾊﾞﾚﾌﾟﾄｹﾝﾀﾞｸｾｲﾃﾝｶﾞﾝｴ","19","1","瓶","1","577.50","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","6","","20260318","99999999","1319767Q1020","0","0","アバレプト懸濁性点眼液０．３％","20260318","","","0","0","0","0"
"3","Y","623002801","19","プリミーフォート経腸用液　６　１５ｍＬ","19","ﾌﾟﾘﾐｰﾌｫｰﾄｹｲﾁｮｳﾖｳｴｷ6","19","1","瓶","1","29171.30","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","3279109S2024","0","0","プリミーフォート経腸用液　６","20260318","","","0","0","0","0"
"3","Y","623002901","19","プリミーフォート経腸用液　８　４０ｍＬ","19","ﾌﾟﾘﾐｰﾌｫｰﾄｹｲﾁｮｳﾖｳｴｷ8","19","1","瓶","1","77580.50","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","3279109S4027","0","0","プリミーフォート経腸用液　８","20260318","","","0","0","0","0"
"3","Y","623003001","20","プリミーフォート経腸用液　ＣＦ　１０ｍＬ","20","ﾌﾟﾘﾐｰﾌｫｰﾄｹｲﾁｮｳﾖｳｴｷCF","19","1","瓶","1","14079.50","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","3279109S1028","0","0","プリミーフォート経腸用液　ＣＦ","20260318","","","0","0","0","0"
"3","Y","623003701","11","エクテリー錠３００ｍｇ","14","ｴｸﾃﾘｰｼﾞｮｳ300MG","16","1","錠","1","344822.10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","4490038F1020","0","0","エクテリー錠３００ｍｇ","20260318","","","0","0","0","0"
"3","Y","623011701","9","ボラニゴ錠１０ｍｇ","14","ﾎﾞﾗﾆｺﾞｼﾞｮｳ10MG","16","1","錠","1","31791.80","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","4291097F1024","0","0","ボラニゴ錠１０ｍｇ","20260318","","","0","0","0","0"
"3","Y","623011801","14","セピエンス顆粒分包２５０ｍｇ","20","ｾﾋﾟｴﾝｽｶﾘｭｳﾌﾞﾝﾎﾟｳ250M","18","1","包","1","16989.40","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","3999067D1024","0","0","セピエンス顆粒分包２５０ｍｇ","20260318","","","0","0","0","0"
"3","Y","623011901","23","セピエンス顆粒分包１０００ｍｇ　１，０００ｍｇ","20","ｾﾋﾟｴﾝｽｶﾘｭｳﾌﾞﾝﾎﾟｳ1000","18","1","包","1","67957.10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","3999067D2020","0","0","セピエンス顆粒分包１０００ｍｇ","20260318","","","0","0","0","0"
"3","Y","623012001","19","プリミーフォート経腸用液　６　３０ｍＬ","19","ﾌﾟﾘﾐｰﾌｫｰﾄｹｲﾁｮｳﾖｳｴｷ6","19","1","瓶","1","58199.30","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20260318","99999999","3279109S3020","0","0","プリミーフォート経腸用液　６","20260318","","","0","0","0","0"
"3","Y","629935501","17","ブーレンレップ点滴静注用１００ｍｇ","20","ﾌﾞｰﾚﾝﾚｯﾌﾟﾃﾝﾃｷｼﾞｮｳﾁｭｳ","19","1","瓶","1","1284052.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20260318","99999999","4291484D1029","0","0","ブーレンレップ点滴静注用１００ｍｇ","20260318","","","0","0","0","0"
"3","Y","629937801","18","ジニイズ点滴静注５００ｍｇ　２０ｍＬ","20","ｼﾞﾆｲｽﾞﾃﾝﾃｷｼﾞｮｳﾁｭｳ500","19","1","瓶","1","611671.00","0","0","0","0","0","0","0","0","20","0","0","0","0.00","0","0","4","","20260318","99999999","4291483A1028","0","0","ジニイズ点滴静注５００ｍｇ","20260318","","","0","0","0","0"
