"5","C","8","20","100530","22","対象手術（短手１）：半月板切除術（関節鏡下）","","","","","","","","","","","","","","20200401","","","","","","","","",""
"1","C","8","20","101905","59","処方箋の「調剤する薬剤を減量した後、保険医療機関へ情報提供」の欄にその旨の指示があり調整した場合（調剤時残薬調整加算）","20","ｼｮﾎｳｾﾝﾉﾉ｢ﾁｮｳｻﾞｲｽﾙﾔｸｻ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101905","99900226","","","","","",""
"1","C","8","20","101906","24","疑義照会により調整した場合（調剤時残薬調整加算）","20","ｷﾞｷﾞｼｮｳｶｲﾆﾖﾘﾁｮｳｾｲｼﾀﾊ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101906","99900227","","","","","",""
"1","C","8","20","101920","21","初回（かかりつけ薬剤師フォローアップ加算）","4","ｼｮｶｲ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101920","99900241","","","","","",""
"1","C","8","20","101921","16","初回（かかりつけ薬剤師訪問加算）","4","ｼｮｶｲ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101921","99900242","","","","","",""
"1","C","8","20","101922","14","初回（服用薬剤調整支援料２）","4","ｼｮｶｲ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101922","99900243","","","","","",""
"1","C","8","20","101923","13","初回（服薬情報等提供料３）","4","ｼｮｶｲ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101923","99900244","","","","","",""
"1","C","8","20","101924","17","初回（訪問薬剤管理医師同時指導料）","4","ｼｮｶｲ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101924","99900245","","","","","",""
"1","C","8","20","101925","11","初回（調剤物価対応料）","4","ｼｮｶｲ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101925","99900246","","","","","",""
"3","C","8","20","101937","24","処方箋記載により確認（複数名薬剤管理指導訪問料）","16","ｼｮﾎｳｾﾝｷｻｲﾆﾖﾘｶｸﾆﾝ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101937","99900879","","","","","",""
"3","C","8","20","101938","23","疑義照会により確認（複数名薬剤管理指導訪問料）","16","ｷﾞｷﾞｼｮｳｶｲﾆﾖﾘｶｸﾆﾝ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820101938","99900880","","","","","",""
"1","C","8","20","600496","21","患者要件ア（ケサンラ点滴静注液３５０ｍｇ）","10","ｶﾝｼﾞｬﾖｳｹﾝｱ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820600496","99900341","","","","","",""
