"3","S","160252750","22","ＡＬＫ融合遺伝子検査（固形癌（肺癌を除く））","16","ALKﾕｳｺﾞｳｲﾃﾞﾝｼｹﾝｻ","0","0","","3","2500.00","0","0","600","13","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20260501","99999999","34697500","2","03","004","02","001","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍組織検査（処理が容易なもの）（医薬品の適応判定の補助等に用いるもの）（固形癌（肺癌を除く）におけるＡＬＫ融合遺伝子検査）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","160252850","31","ＰＩＫ３ＣＡ遺伝子検査（リアルタイムＰＣＲ法）（卵巣明細胞癌）","14","PIK3CAｲﾃﾞﾝｼｹﾝｻ","0","0","","3","5000.00","0","0","600","14","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20260501","99999999","34825000","2","03","004","02","001","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍組織検査（処理が複雑なもの）（卵巣明細胞癌におけるＰＩＫ３ＣＡ遺伝子検査（リアルタイムＰＣＲ法））","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
